x,y,z,target
-5.658018716249805,6.665844587897418,9.097730724544302,4
4.398891647748734,13.975445404723803,-5.333165015009429,0
5.619923814600951,-8.490880345291357,-4.55501369849773,3
6.636004180755211,7.3497078958926485,-6.903995152386585,1
5.626865938147311,-6.906468406096359,-4.387156728562915,3
-9.983609963017255,-9.79810923657289,-5.73131511987451,5
-9.175113585066665,-7.500802974689702,-5.316056987955275,5
7.533347791163987,1.813509544659413,-6.812777045391399,2
4.48263121052377,-7.053485937541001,-3.5828796951688906,3
-5.711884423045583,5.586241204322259,8.139937712634676,4
1.0013941845552257,-5.24019420956144,-1.5916207340839965,7
1.9078165438838202,-3.836199743890801,-3.3075027337449243,7
-5.501134359206013,6.454385693705122,8.231316370150111,4
-9.514629803911117,-9.577751748864655,-5.82310541593036,5
2.699948186679267,8.027514206936296,4.779618810649564,6
6.9742258242151545,8.130558379753953,-6.685599093143431,1
1.300645940610098,-4.189227991977132,-4.346629778021345,7
5.557195225533423,-7.191443098164873,-4.117787953837992,3
7.802050845522575,3.4918902184405662,-6.986408838499127,2
4.786832177542706,13.647118057555275,-5.148251316808035,0
7.81865417287492,7.9425172518644445,-5.971621957558335,1
6.364837576153106,-7.100658041833063,-3.8753799399339317,3
6.177576444196256,6.858487933554881,-6.978647661470699,1
6.185890184156854,-6.911833172161463,-3.591895365800465,3
6.667939466586473,-7.016664584928167,-4.080219350019054,3
4.621221187671534,13.277847683025946,-3.8570231512594333,0
6.145853070048855,6.460972492618362,-7.314918463618845,1
-9.577672731101881,-8.656129182718779,-6.908784077670223,5
7.008812768006816,8.31202305551414,-8.175686489432858,1
1.258337703938288,-4.3936076907038295,-2.8404080085339944,7
6.404406250780845,13.400325321408342,-5.701387233598738,0
6.545442749683449,7.004783519077432,-8.183116650074684,1
-6.017453299426376,6.209470507442546,8.435869863054794,4
4.755191000341815,13.232199108454394,-5.288612704565074,0
4.473272869908343,14.619270104905615,-4.079759277925703,0
5.819886106975371,4.3719396041725505,-6.9311944996209105,2
5.427968437062685,13.843634805233535,-4.70345395689341,0
6.212602823780494,-7.009831550189611,-4.1307304084254906,3
5.270478419603732,13.168029973957909,-4.565882220006193,0
6.285234328857969,-7.143259651145581,-4.442541780707665,3
2.6352576703534294,7.181564144599115,4.3618337897905555,6
8.351116582587597,7.14331574610969,-8.52177605243682,1
6.3348785002584105,12.824302076912733,-5.471929780377037,0
6.006818350992427,-8.661312948377523,-4.066889999872295,3
1.2112020008087228,-5.194493966089093,-3.4139332282440424,7
5.446981209882541,4.619218437530013,-6.8039529923087105,2
6.021156434526235,2.763534379650763,-7.1947970693129575,2
2.255894305479369,-3.6502372993041146,-2.864504103304237,7
0.3744302087344765,-4.439910037593707,-3.0102670653624597,7
6.338569573969994,-6.472830116839884,-3.7951481473733772,3
5.49789500075812,-7.290201162612213,-3.90652926241443,3
-8.375468033163601,-8.222362462376976,-5.254707922437153,5
4.765082744734004,13.115887673760325,-4.112474554933435,0
5.872240225955991,-7.522353449029352,-4.789492175678802,3
6.647040495192234,3.3590185829587984,-6.7343328207109305,2
1.3942531052724996,6.406686332075749,3.1342243111421544,6
-5.6391217842288395,5.303811701571911,9.067161748530685,4
1.546544638490356,-3.4862913964683933,-2.6064573359230647,7
2.342682532147893,-3.7947006564008383,-2.91841368956217,7
-4.6491048895558515,6.190974588620959,8.70620442038877,4
7.307608612029007,7.122049612382224,-7.085955438305316,1
6.761519635794318,8.149506034154188,-7.2159262654616985,1
-5.072230618060375,6.41672064445036,9.1496924371391,4
1.0086939731084998,-4.142338842132364,-1.2111071005144205,7
6.556422887966565,-7.9969465045034225,-3.132228561744781,3
-8.751970161977239,-9.08946981088685,-5.378022024616353,5
-5.203846458548723,4.843271024925992,9.357640799573597,4
-6.246961358116959,6.500920155004367,9.268269784509782,4
-5.742459081517143,6.686492641411042,9.902708209930793,4
3.2001744047903142,7.585659673366577,4.673369243266115,6
5.632341963697104,13.295466808098006,-5.666164483709307,0
0.7145319297926066,-4.402477658045844,-2.4533174165356093,7
3.789324381353814,13.308453918115495,-5.712867169422104,0
-5.046399552972728,7.190726746422627,9.103516678766173,4
-5.0948949761645155,6.997213033697035,8.736280434736724,4
-9.622695012253354,-8.439749156157518,-5.303564027375924,5
-5.039410230612283,5.176119370828595,7.514824727962518,4
-5.275168791243848,5.865210730811078,9.251779458730338,4
3.961908607141418,13.536821263730843,-4.766512246865304,0
7.579931171489382,3.4671568970470186,-6.9276426498269705,2
6.750790936884159,8.377536095774786,-7.991387988874605,1
6.576921131028089,2.8280483543981725,-5.844539794513066,2
5.007712756426918,14.324613942744246,-4.682280887072769,0
1.3433559146513865,-4.33005221042659,-2.445497179922724,7
1.658620576181884,7.743018597690228,3.9312242656543024,6
5.1326766732992715,12.906862255158577,-5.471352434848057,0
-7.273705205185919,6.090332732434468,8.779801347701982,4
4.32879716829233,13.614242434814376,-4.459903651139828,0
3.5048735499323627,13.293319914764545,-4.800221931694135,0
6.340212565777337,-7.644777644097725,-4.147870921395717,3
5.193141349260102,-7.1297413725964205,-3.9230550524016086,3
2.2579344288277943,7.159720649190084,3.3643714447617903,6
6.494292479092631,3.670308926639695,-6.4732827253645935,2
5.2139054618276415,-8.627555033445173,-5.05310835256033,3
-8.52482124507804,-9.08744356135615,-5.902987667792126,5
2.1591413957323167,7.062856959456011,3.5456970360669735,6
6.487975242138102,-6.540760584564659,-4.270841270366267,3
6.950270386052271,7.003884480676071,-5.731763130002895,1
3.855015808841654,13.05703836951722,-4.5005726236912,0
6.441270128520176,-7.348922733526496,-4.084362389255028,3
-4.793879025657324,5.740071618729419,9.054706314335046,4
-9.677855586191392,-7.6613200232447545,-5.046890960186955,5
2.44046225051974,8.136465412137378,4.391873833495288,6
6.034647091514029,3.673098384566627,-5.870090676663432,2
-8.406554547142026,-7.301788887796711,-5.2747436229716085,5
1.331492789337629,-3.6805828695795046,-2.5485015562116233,7
5.355751982943854,13.700589344861456,-5.306028831480171,0
2.6692320998276293,8.541256851324217,3.979400044395173,6
6.627693636032782,-6.554292106353271,-4.6615909167142515,3
6.33247564510996,-7.49667655781509,-5.52406049862336,3
5.823924519615411,-7.506307765192417,-4.452502999695841,3
5.691516795935613,13.630566834656406,-4.64188559158158,0
-5.212339152675851,5.745172178826163,9.278537341256047,4
1.3452225021963262,-3.6914674676156305,-3.1276601911320516,7
2.211342112234264,7.820514728874934,4.509552384892099,6
-8.319991334420521,-7.116639656036309,-6.022898528825721,5
1.9470465350360058,-3.5283669800034727,-2.4645502497942573,7
6.050884551183781,-6.791784747430155,-2.8807929202008316,3
-5.0549395050251045,4.2353937350035675,8.324804415650892,4
1.5449878451612777,-3.187902813832703,-2.9629378312264407,7
-4.551512798757335,6.970967824057447,8.348717121026617,4
2.4280907593322496,6.764427047023907,4.1894518488442625,6
-6.683673597505383,4.788617190446609,7.36770426977221,4
-5.035292285429943,6.3243927503825015,8.079407872013462,4
6.266738863242394,-7.387977471626189,-4.980179023729112,3
6.832658310573203,3.2540470737491884,-6.253766332404394,2
7.245691351655766,6.206939255881302,-6.768053626315654,1
-4.473094850518647,6.213984697845904,9.449516270025983,4
4.975448786878136,13.249947206858563,-6.330446218037692,0
5.174298958616307,-7.316983941515287,-4.292005903704021,3
1.3252559945050069,7.928879640887442,4.4402619130417,6
5.988736296923135,-7.486508319251251,-3.749292824805215,3
4.390479172285745,-9.200183947624444,-3.0017356093716536,3
2.0340930987904633,6.284009001059088,3.566742193801587,6
-8.122985493793852,-8.486966992952517,-6.927125115247609,5
5.980003223302482,7.1727138851303325,-7.301989421386094,1
1.8826001756550277,7.857871365007976,4.197597707452349,6
4.440428145429867,13.101131497232991,-5.34936222753829,0
-6.117215527048928,6.197111075727831,8.882947107097806,4
6.051632110321799,8.377368351772084,-7.826111444350329,1
4.77050689625684,12.60086247366675,-4.744176106805941,0
6.274040860172357,7.0591500669755245,-7.605062277321431,1
-9.858302568807444,-8.477713508504008,-5.981452590955171,5
1.5955481749016853,8.000785351801229,4.563398312655258,6
-8.250741834709977,-8.240811895010456,-5.501198215766788,5
7.677144362601136,3.9670098215720606,-7.048810043512364,2
1.1060854665584692,-4.124539183506077,-2.010608664198269,7
6.146773295069173,2.9621727290804643,-6.854490720334235,2
-6.043153532471804,5.185168505886274,8.137918846451182,4
1.1859650039794027,-4.848649229683527,-3.1682946428928975,7
6.97983990705306,3.4277810833938456,-6.119944787348843,2
6.634360750375616,3.977964363285992,-6.55991031798622,2
0.7125487540894814,-4.161563786559414,-2.4022168272371225,7
7.440977529024219,7.283606933717825,-7.918452297471498,1
1.4851668634221935,7.168365510750543,4.744153550125091,6
6.027360209079925,4.460698166676101,-6.834400671647998,2
6.81968348810074,2.9614014267713706,-7.652937690905391,2
-8.506996281736413,-9.083237138917134,-4.683798604693899,5
-8.931498426364398,-7.923702229727441,-6.22282395275222,5
-10.067223828795184,-8.883335069623158,-5.442893706151966,5
-8.60282063540996,-7.3493468422511015,-6.642919014486203,5
7.402413241057007,6.707319158372674,-7.4730251910183,1
6.741135391405719,5.129675103938025,-6.98632374433084,2
5.523488153340613,7.695989521057054,-7.574363676665119,1
4.711034888167108,13.649640247341367,-5.427284236405851,0
4.2688932880381145,12.001030183247767,-5.270519500276383,0
1.9189840703181509,8.293817701861638,3.740623728481809,6
7.561078339340947,4.234411543969181,-7.411781110539676,2
0.24689516238382936,-4.096328283899951,-2.0136291637541874,7
5.373389267502113,13.306667881862234,-4.869722161676967,0
6.728643243952003,7.234375646116504,-7.7574410053098495,1
-9.140119312370981,-9.560297835162606,-6.233353861471963,5
7.610127826672957,3.3917089709835166,-6.725734896350862,2
1.859581559197881,-3.9385128888495236,-3.582607172171252,7
7.616276207748182,3.113181103754431,-7.36065472344652,2
4.287697338158122,-7.572802848861049,-4.664441823804124,3
-4.579662708827371,6.224175545557175,7.743097696810196,4
1.5190560379538216,-4.150562703919504,-3.187074998816929,7
-9.301082193954084,-8.769926880132859,-5.2876833903982865,5
5.686773005443217,-8.233881649638437,-4.571462508558145,3
-10.00442185301626,-8.714862285166411,-6.165675227642606,5
-5.490049840632421,7.048280726158661,9.9390205689696,4
3.451085815879048,13.016450592595175,-5.697810565108577,0
5.968921702175783,3.495775224690634,-7.678940811251196,2
7.370733830516879,8.1783955364282,-6.742611074353926,1
4.33720160353831,13.830811282146525,-4.6581979101286475,0
6.565311155476801,7.814976391022223,-7.248848020208316,1
5.981829028335499,-7.512673822617094,-3.420673451762119,3
5.575127270953229,-8.266328274403762,-4.778729261664101,3
7.101680535307866,4.734192287933763,-6.981262925784978,2
5.039992909787487,13.563540826133059,-4.946500848419383,0
4.13014128740518,13.073620456367188,-6.003943332354301,0
4.4232370450948775,13.582737602694834,-5.361344239873704,0
-5.335732657345576,6.301216610542866,9.445607423271305,4
0.9088213313944067,-5.14107294400613,-1.9828581683413686,7
6.301407093238439,3.8495802649800246,-7.0859660420914,2
1.017503090142022,-3.1813161348665338,-4.3163524591471925,7
6.254167572133185,-8.26862773186375,-4.740280138161828,3
6.244046304039831,6.683292650279637,-7.082035300982851,1
4.6122182599436625,13.484432012571238,-4.542473982388054,0
7.23029396778283,4.284311443656545,-5.520639576212443,2
7.985042509924144,6.611171576081744,-6.07018895537581,1
5.663027944061597,2.7682039224543598,-6.87473276075542,2
0.026077849432180056,9.126347674259113,5.170537018802828,6
1.5581064006415548,8.360780093651442,3.61860488442727,6
-8.26167824232665,-9.206325657751313,-7.060489999323298,5
6.974388565682368,-8.309179781716098,-3.6191343299689986,3
6.505297903637614,3.452786078065972,-7.370780106753263,2
3.857100467185772,7.947565953320232,4.629701102719833,6
1.7844352378004675,7.371913648103772,3.385750936171662,6
2.2101110469530303,-3.459181416395375,-4.1586276259551225,7
6.5090749125670975,8.136041703978055,-8.370152705365188,1
5.2864761195670855,12.833193276033407,-6.389085510047406,0
6.897551433596771,8.045671862455308,-6.622195159420654,1
-8.70023223120763,-9.062497572822723,-5.982666786578139,5
6.4424550072018345,-5.753136157569791,-3.0668987330540394,3
-9.105714483508596,-6.665947368825256,-6.7673550387823775,5
-5.345308961176325,6.009956507072095,9.305760360629218,4
0.6683760920076792,-4.762331768037061,-3.2956522909812707,7
6.843146766523239,7.989043229104833,-8.608635829453245,1
6.198939548463527,-8.047122378722776,-3.3012627504532692,3
0.9009308598248318,7.347440095006766,3.874276344509589,6
0.9867560931965704,-3.5336890373334007,-2.8055270759561726,7
6.541850503214859,5.130466434865224,-7.063148152609517,2
6.843449832576533,7.916170332670596,-8.366870415461594,1
6.556602400008159,3.7939264590487314,-5.798950098999074,2
4.697659928054297,13.149699907341308,-3.4730074321361357,0
7.103638380033998,7.844579804379038,-7.046532618761291,1
3.7542749073961987,12.990251849877783,-5.03957839738426,0
5.592649652842657,13.933459194862227,-5.981493561083316,0
2.2713218857638475,-4.352154706108411,-3.7352508523290986,7
-5.363909456023308,7.155766652800118,7.734841646524988,4
1.749868504777411,6.699514447176586,4.706926584182242,6
2.7733345197640276,7.393824342687935,4.919384420908344,6
-8.601354085846033,-9.476362501412911,-5.486017545459832,5
4.816962312742659,13.550537401961607,-5.101087753106757,0
5.234978754812673,-7.575053716656857,-4.423993881616353,3
-9.094519641635223,-8.727140806994566,-6.340251334983042,5
-8.427293754015805,-8.209082128628632,-5.694614913452608,5
5.360830780631704,-7.904043412963882,-4.625045564766026,3
-5.734624693099141,5.133290850330548,9.076901945745144,4
1.3877111261761481,8.648777333211807,4.422677288569237,6
4.394386048349205,13.347034203079497,-4.940132921236679,0
4.4838890507387505,14.02194260165406,-5.196041888273209,0
1.77586809894523,-4.470396393587644,-2.762170228216334,7
7.492834669050616,8.894948608203588,-7.16666521453758,1
1.6721040533336775,-3.7638202732944834,-3.6129670614308957,7
6.723762032349887,12.433059864571687,-4.859302350419451,0
-6.465100608067813,6.62159681827888,8.761762597977155,4
4.7895908402099625,13.579355893259459,-5.530151096871434,0
-9.037322132243323,-8.884397669918823,-6.8184860935217975,5
-9.267527798630374,-8.657641149565203,-6.350885996815564,5
0.9487700378375478,-3.8598504159342673,-3.2313601237069083,7
-8.826443465586962,-7.631064664196868,-6.413355203612826,5
0.2401850420096916,-4.173046516842303,-3.0341655578924023,7
5.640493491514184,-7.600808189257424,-3.3908405071327934,3
7.026132534349164,6.716166903537372,-6.5029829342118015,1
1.9564759039744266,7.310249745620431,3.816521850649939,6
-8.26894291897375,-8.4814466536705,-7.331136593856246,5
7.090116011353367,7.497212469073473,-7.807231680787114,1
1.5988381558489433,-5.272502599404853,-2.4773709822850454,7
-4.210623669590566,5.208469821677933,9.02695166858198,4
2.1529577966039675,-3.5394122009408666,-2.943281815980336,7
-9.09381312841554,-8.613767827951978,-5.63371600788436,5
-8.976388819317377,-8.072465455090766,-5.191647253480201,5
6.289507651230217,3.1325806582823543,-7.945123703738117,2
7.03501329982096,3.1572487740997555,-6.599301105809024,2
4.699431975060145,-7.020434545980432,-4.367992167009,3
7.56189790938935,7.537165405660162,-7.768892739757073,1
7.965235904864661,6.77170082101891,-7.66528383692888,1
-6.173381947079544,5.384847896814465,10.084254800806548,4
7.256577678303607,8.075859895743653,-5.9736100569780985,1
0.8071696324942603,-4.170216947262954,-2.820129773148297,7
-9.516771011742076,-8.332811202191733,-6.3851026559504795,5
-4.8661370994288955,6.0018514138917105,9.948196788173764,4
-8.870619619294393,-7.720584573370869,-5.936226960406717,5
-5.599043604104709,5.894054183636538,9.0324543323116,4
7.301109634122619,7.2757371817847485,-6.8392154123834965,1
7.014629851491537,8.047040269628992,-7.43864643738804,1
3.9688229401541397,14.58562550227871,-5.667186619922395,0
-4.4175077661150315,6.762510917021688,9.352803048123256,4
0.8152817845711573,-2.6853167211635265,-2.862405414063473,7
7.580826895454958,7.771578943501536,-7.693904972916095,1
4.761336352555724,-7.149452313431565,-4.6601828021092775,3
1.5607713504114749,8.148871210864886,4.584659156856824,6
5.302683992133617,-8.095622189419919,-5.217708613924378,3
6.397410758868775,3.465179537610945,-7.5072617210913535,2
7.163334801197516,3.770238087630164,-6.02952303641831,2
2.0474754995787388,6.444400278199502,4.566382478752056,6
0.4157877902734365,-4.9307058590890085,-2.0575723794338043,7
3.5537177911566076,13.46105594144341,-5.657400993377959,0
2.9064361094258206,6.960371313378054,3.9523712668538247,6
-7.040290408134054,5.761949175849037,8.393568542700953,4
-8.655872689960429,-8.163788617579192,-5.6646631150014946,5
-5.189211126946785,6.744887342379188,7.638818550879994,4
-9.234525931357645,-8.39141160686978,-6.214287504050203,5
6.445984612890295,-7.918153287074473,-3.1883590898263696,3
-6.293565150138886,6.633987607061705,8.687498106160016,4
2.2161755478014245,8.414761998289917,4.408856784967466,6
-9.682551525688721,-8.136520427834387,-4.5642189177910435,5
1.9689633538390354,-4.372978210905916,-2.5029711424384358,7
1.2308187479999713,-5.247763472104397,-4.007865702893439,7
2.0674750803044892,8.129039281003244,5.086154782690941,6
2.3593010392569163,6.9920554066274105,3.9133613393566615,6
4.803368016930925,13.265126811311907,-5.525571983272086,0
0.6242726702482682,8.10715617281393,4.182106309013384,6
1.575985029808588,-3.5749480437381176,-2.7055071649664115,7
-4.473867000786004,6.0221071555445045,9.786875189503704,4
6.601819318973699,3.4619216829749346,-6.72614745800536,2
7.3381994300810485,8.295666182358861,-7.061294563639108,1
5.408567988319791,13.455125478071649,-6.066157330297712,0
5.118469697965088,-8.64365278456896,-4.266781029122692,3
7.1935889954949195,-6.668774874979176,-3.116958472759581,3
0.4927022528252828,-3.8865067589673794,-2.9299025765221454,7
0.9485668531198999,7.780878243964078,5.02143723326605,6
2.786401104493936,7.415474495191231,3.5148085482566964,6
7.171537728661634,-6.390110012413852,-3.7670777350221454,3
-6.923642204622901,6.725411162709641,9.086612637191084,4
-10.005646174582509,-9.204611311107852,-6.05767482753608,5
-9.01049349088872,-8.271709047057561,-5.434341272960781,5
-6.2865623393619465,7.534662717415687,9.381081248396631,4
1.0579914812786468,-3.8168552342348367,-3.389910128106958,7
6.146673082080514,-8.148498811305046,-3.195789706326167,3
5.245602244677276,14.555460446264377,-5.305987236075017,0
-10.262278015683894,-8.451065614312355,-5.741387608184599,5
0.8464453623622253,-4.164796051448093,-3.095015070983415,7
-8.996910275541087,-7.8230523190824615,-6.572083723354913,5
6.383241684238574,3.571076086680493,-7.120644221033195,2
-8.31025177259533,-7.853952994766629,-6.054244706986814,5
1.432541476074705,-4.434674924624607,-3.405545536110465,7
6.190774346262062,4.159544407271014,-7.022049843134464,2
6.129294850460056,-6.8602771888957275,-4.378995500707461,3
2.1079384157429533,7.879372437419745,4.276316631191403,6
6.991261843590336,3.069847814165091,-6.9071183331197386,2
-10.24164663266445,-7.382896909688384,-6.4228766628509515,5
6.627094901363802,3.949970337989461,-6.753543541293461,2
0.9323719749423407,-3.068276564182959,-2.0473108064130017,7
-8.88943470151077,-8.163978481179509,-6.6817259292663005,5
6.834957444159073,3.7500749806957283,-5.851383066726908,2
4.676575631526776,13.74315369274152,-5.381175972367308,0
2.102614384028889,8.249091883448711,4.20906770753136,6
6.394330094507299,2.9903755671412693,-6.267183243865766,2
7.540844664214918,3.8077896042447996,-6.574216239518401,2
-8.93762056329847,-8.177639830918498,-6.124556948323591,5
6.625315388322511,3.423680953944741,-6.549749441076141,2
7.106175290952817,-7.186545681954781,-2.60520233594002,3
-6.50826795084596,7.006153474760476,9.548729963758635,4
-10.300195827877484,-8.092386585305094,-6.256765913025886,5
5.77704117722668,-7.572806988162386,-4.956123789642316,3
7.046959667575979,7.872135090326505,-6.933839203440367,1
7.261249560465229,3.184842721765645,-7.042119916865271,2
-5.138254104089136,6.448742241362438,7.934925689813573,4
-8.662813707568297,-8.807301656430045,-6.107776059495065,5
-9.140208819643192,-7.730114813233229,-6.062846148235685,5
5.882125802308543,-7.057982898417906,-3.777642568347081,3
6.386583890655921,6.983067664569373,-6.971939815966371,1
3.799158134609301,14.076022228561897,-5.457514013180265,0
1.0278082144005218,7.453609539774045,4.381916863995387,6
-4.840318855902542,5.593101506958834,7.766726322413825,4
1.1980499249424292,-4.618023557165908,-2.6585251869289803,7
2.5115647933955025,8.4699958925151,4.136789465176119,6
5.023367073016094,-6.974517119144334,-3.3451366655379173,3
-5.186153628826457,5.25365051998078,8.655677077063453,4
3.6094898891891543,7.4926075896357744,4.127692595740073,6
5.27019633813292,13.492462873207183,-4.241136357021627,0
4.680748842371147,13.163408304355995,-4.825464544437735,0
5.746245377849369,14.210132336481296,-5.981542032204038,0
1.5595209912266352,7.475187425810083,4.089032758659987,6
5.306766326442979,14.102809909436429,-5.445292356480673,0
5.860015322130952,3.6534155405564888,-6.961778224761193,2
6.573325878980892,8.179262760661809,-6.927635273435971,1
1.789677206735444,6.686733326857932,4.256297315276886,6
7.412972342204378,7.126821132943573,-8.292401525400301,1
1.3671296753601343,8.497861875144974,4.794925169528856,6
1.6426746859777182,6.78000951007344,4.469082380793057,6
6.229130206506817,3.178583801445328,-6.42228106233108,2
5.738157974543906,12.589483112469537,-5.903786434816763,0
6.104149631096553,-7.411251687221852,-3.714370459192902,3
-10.41816276507343,-8.879243906759404,-5.819540193344138,5
1.2014354915559189,7.193444522021319,3.0784884955054355,6
6.635472332997695,7.742887978296668,-6.970114300248667,1
5.357003183910296,6.625897866525926,-8.140774425705319,1
-8.79736402702782,-8.536326836877123,-6.141081132676696,5
2.2893386791947172,8.437934895074642,3.60003978788399,6
5.163096449002748,-7.180224288794485,-4.1315849704780145,3
6.107624956402954,-7.067692925307966,-4.31115081058326,3
0.4783244867094901,-4.9485375254097645,-1.9517624833086784,7
1.7991300981400857,8.077217785357703,3.5751449110695583,6
0.20009475324727832,-3.3154668987203233,-4.104459665551088,7
4.207070201893399,12.379564585565298,-5.592125683775425,0
5.943938337125648,3.3436492567774665,-6.74238689538641,2
2.260706070895908,6.896101927138004,4.508342909190073,6
-7.765595556613336,-7.934431565158056,-5.032961594109595,5
5.337954198009243,-7.6330160129530595,-3.278598382107536,3
0.5878319749398624,-4.293379283813301,-2.9839929782137715,7
5.295495363395885,13.595919291402373,-4.196903495523276,0
6.160108235878984,3.6134920609047065,-5.983413083678745,2
6.672069861730222,6.950009637656798,-8.53584345404745,1
-6.049188754223196,6.653998740113201,7.67977320955179,4
-4.278975670685223,5.202151270309383,8.934552984459486,4
1.487368472756738,-4.03060518493724,-1.69841353155169,7
5.874565790910262,4.540143914725707,-7.305840244964562,2
1.0633184473522777,6.717019829541561,3.8240400377130475,6
6.958959535767159,3.309145971875804,-7.243132853189018,2
6.266501809847167,7.819178793034526,-8.214704098409916,1
6.726612693795872,2.8490859433146607,-6.824854077582344,2
1.5964607648965035,-4.779742424420739,-3.675800964078242,7
-4.822505116094352,5.473174752819716,9.297475700332262,4
5.5932417574270055,6.557049435716864,-7.454790727842702,1
1.958854748240179,8.503251888374841,4.86538738306452,6
6.5280450096803735,-8.409662158259758,-4.528431992662147,3
-8.498794898043348,-8.567676642056547,-6.031952052256156,5
6.187261513948667,-8.63694444799358,-2.2267052781102428,3
6.9466067959006335,8.519232514411549,-8.180730599251083,1
6.628311388779107,3.9502377453958606,-6.52415638694627,2
7.05403627619128,7.467741552539383,-8.316338442054084,1
1.7648537662927346,7.34207046212222,3.4727797037046395,6
-8.352815928084246,-7.42896738304179,-5.604738579506414,5
1.3245701707996074,-4.7879729475348585,-2.701478020559883,7
1.2037900065085279,-3.184811416638982,-2.505519070455852,7
1.9384218527328347,8.248677783256753,3.7284499255425705,6
7.573721110025383,7.913304857970097,-7.552871356700454,1
-9.889466345989774,-8.220817562245,-5.649159135047236,5
-4.791113512172695,7.7386195198858765,8.51812111831781,4
-8.016406297204266,-8.672106839777905,-6.845236486295777,5
4.7577501950207886,13.929483642390187,-5.019502041342374,0
6.892864537601857,3.3005515866424258,-5.977438886959242,2
6.116850863862239,-7.287911938415851,-4.095693933864168,3
